age,job,housing,month,duration,pdays,previous,ifCreatedAccount
43,7,0,7,58,-1,0,0
26,5,1,7,221,-1,0,0
45,4,0,7,329,-1,0,0
35,1,1,7,187,-1,0,0
47,1,1,7,39,-1,0,1
59,4,1,7,982,-1,0,1
51,1,1,7,324,-1,0,0
29,3,0,7,171,-1,0,0
39,1,0,7,149,-1,0,0
35,4,1,7,147,-1,0,0
29,1,0,7,45,-1,0,0
52,5,0,7,224,-1,0,0
29,5,0,7,150,-1,0,0
43,2,1,7,117,-1,0,0
34,7,1,7,95,-1,0,0
38,1,0,7,96,-1,0,0
58,6,0,7,48,-1,0,0
46,2,1,7,292,-1,0,0
50,1,0,7,369,-1,0,0
60,6,0,7,100,-1,0,0
33,3,1,7,184,-1,0,0
48,1,1,7,285,-1,0,0
28,5,0,7,418,-1,0,0
57,6,0,7,532,-1,0,0
56,6,1,7,467,-1,0,0
34,4,1,7,38,-1,0,0
35,2,0,7,220,-1,0,0
47,3,1,7,330,-1,0,0
41,1,1,7,584,-1,0,1
51,1,1,7,613,-1,0,0
27,1,0,7,152,-1,0,0
56,4,0,7,542,-1,0,0
42,12,1,7,210,-1,0,0
32,1,1,7,120,-1,0,0
41,1,1,7,122,-1,0,0
34,1,1,7,132,-1,0,0
48,2,1,7,108,-1,0,0
36,2,1,7,80,-1,0,0
56,2,1,7,143,-1,0,0
32,4,0,7,212,-1,0,0
43,1,1,7,279,-1,0,0
35,4,1,7,154,-1,0,0
56,5,0,7,68,-1,0,0
32,5,0,7,182,-1,0,0
55,4,0,7,123,-1,0,0
34,3,0,7,185,-1,0,0
38,2,1,7,478,-1,0,0
55,6,0,7,136,-1,0,0
37,1,1,7,27,-1,0,0
56,5,0,7,173,-1,0,0
37,4,0,7,259,-1,0,0
51,4,0,7,157,-1,0,0
40,1,0,7,277,-1,0,0
33,2,0,7,526,-1,0,0
37,8,1,7,283,-1,0,0
33,1,0,7,506,-1,0,0
42,8,1,7,563,-1,0,0
54,4,0,7,66,-1,0,0
49,1,1,7,579,-1,0,0
35,1,1,7,421,-1,0,0
35,4,1,7,301,-1,0,0
41,8,1,7,188,-1,0,0
37,2,1,7,123,-1,0,0
56,4,1,7,288,-1,0,0
36,1,0,7,633,-1,0,0
36,2,1,7,111,-1,0,0
34,4,0,7,268,-1,0,0
40,1,1,7,262,-1,0,0
34,1,1,7,307,-1,0,0
34,7,0,7,58,-1,0,0
38,4,1,7,446,-1,0,0
39,3,1,7,102,-1,0,0
37,10,1,7,151,-1,0,0
25,4,0,7,133,-1,0,0
39,5,1,7,466,-1,0,0
36,5,1,7,226,-1,0,0
34,2,1,7,380,-1,0,0
39,2,0,7,358,-1,0,0
33,1,0,7,209,-1,0,0
31,3,1,7,114,-1,0,0
60,6,0,7,421,-1,0,0
46,1,1,7,207,-1,0,0
49,10,0,7,139,-1,0,0
31,1,1,7,112,-1,0,0
56,6,1,7,323,-1,0,0
58,7,0,7,400,-1,0,0
32,3,1,7,428,-1,0,0
30,5,1,7,81,-1,0,0
29,7,0,7,313,-1,0,0
28,4,0,7,720,-1,0,1
50,4,1,7,328,-1,0,0
60,2,0,7,361,-1,0,0
25,9,0,7,45,-1,0,0
46,9,1,7,85,-1,0,0
57,10,1,7,73,-1,0,0
26,3,1,7,486,-1,0,0
57,4,0,7,144,-1,0,0
56,6,0,7,83,-1,0,0
56,2,0,7,123,-1,0,0
53,6,0,7,190,-1,0,0
58,6,0,7,445,-1,0,0
44,3,1,7,81,-1,0,0
58,6,0,7,161,-1,0,0
27,1,0,7,245,-1,0,0
29,3,0,7,45,-1,0,0
35,5,0,7,228,-1,0,0
59,1,1,7,293,-1,0,0
29,1,1,7,627,-1,0,1
34,4,1,7,92,-1,0,0
30,8,0,7,244,-1,0,0
25,1,0,7,1341,-1,0,1
30,1,1,7,634,-1,0,1
54,2,1,7,144,-1,0,0
36,4,1,7,148,-1,0,0
53,1,1,7,197,-1,0,0
26,4,0,7,604,-1,0,0
31,10,1,7,270,-1,0,0
33,2,1,7,210,-1,0,0
32,1,0,7,269,-1,0,0
45,4,1,7,446,-1,0,0
32,5,0,7,71,-1,0,0
41,1,1,7,121,-1,0,0
37,1,1,7,573,-1,0,0
30,5,0,7,829,-1,0,1
47,5,1,7,476,-1,0,1
35,1,1,7,136,-1,0,0
47,4,0,7,360,-1,0,0
59,3,1,7,96,-1,0,0
58,2,0,7,227,-1,0,0
57,4,0,7,724,-1,0,1
38,2,1,7,500,-1,0,1
34,2,0,7,559,-1,0,0
28,1,1,7,353,-1,0,0
54,3,0,7,2029,-1,0,1
28,3,0,7,57,-1,0,0
37,1,0,7,351,-1,0,0
34,2,1,7,129,-1,0,0
59,2,0,7,60,-1,0,0
29,4,1,7,270,-1,0,0
46,1,0,7,502,-1,0,0
49,6,0,7,227,-1,0,0
25,1,0,7,1499,-1,0,1
37,10,1,7,186,-1,0,0
58,3,0,7,82,-1,0,0
37,9,1,7,108,-1,0,0
30,3,1,7,81,-1,0,0
34,5,0,7,240,-1,0,0
50,5,1,7,189,-1,0,0
41,8,0,7,72,-1,0,0
50,1,0,7,160,-1,0,0
44,4,1,7,99,-1,0,0
52,1,0,7,340,-1,0,0
29,5,1,7,183,-1,0,0
49,1,0,7,564,-1,0,0
54,3,0,7,151,-1,0,0
46,1,0,7,90,-1,0,0
30,3,0,7,363,-1,0,0
48,3,1,7,114,-1,0,0
49,3,1,7,192,-1,0,0
30,3,0,7,119,-1,0,0
37,4,1,7,154,-1,0,0
29,1,0,7,171,-1,0,0
41,1,1,7,387,-1,0,0
35,5,1,7,223,-1,0,0
35,5,0,7,480,-1,0,0
45,1,0,7,156,-1,0,0
49,1,1,7,834,-1,0,0
51,7,1,7,412,-1,0,0
45,6,0,7,164,-1,0,0
42,1,1,7,562,-1,0,0
41,1,0,7,326,-1,0,0
27,11,1,7,127,-1,0,0
36,1,1,7,290,-1,0,0
46,3,1,7,185,-1,0,0
37,5,1,7,118,-1,0,0
37,2,0,7,377,-1,0,0
33,4,0,7,524,-1,0,0
37,1,0,7,85,-1,0,0
41,3,1,7,61,-1,0,0
60,10,1,7,180,-1,0,0
30,1,1,7,1399,-1,0,1
52,9,0,7,374,-1,0,0
30,5,0,7,133,-1,0,0
26,2,0,7,1187,-1,0,1
37,5,0,7,460,-1,0,0
46,1,1,7,270,-1,0,0
44,1,0,7,338,-1,0,0
29,3,0,7,171,-1,0,0
26,5,0,7,721,-1,0,0
33,1,0,7,182,-1,0,0
31,11,1,7,487,-1,0,1
58,1,0,7,229,-1,0,0
54,3,1,7,140,-1,0,0
39,2,0,7,113,-1,0,0
44,2,1,7,109,-1,0,0
32,2,0,7,55,-1,0,0
33,1,1,7,184,-1,0,0
39,1,0,7,148,-1,0,0
37,2,1,7,91,-1,0,0
35,1,0,7,144,-1,0,0
29,1,0,7,1097,-1,0,1
36,12,0,7,150,-1,0,0
25,11,0,7,300,-1,0,0
41,8,0,7,465,-1,0,0
53,3,0,7,154,-1,0,0
53,8,1,7,311,-1,0,0
27,8,0,7,123,-1,0,0
29,2,0,7,176,-1,0,0
52,1,0,7,924,-1,0,0
50,3,0,7,200,-1,0,0
33,4,0,7,212,-1,0,0
40,5,1,7,258,-1,0,0
41,1,1,7,117,-1,0,0
39,10,0,7,194,-1,0,0
29,4,0,7,114,-1,0,0
41,3,1,7,215,-1,0,0
30,4,0,7,58,-1,0,0
48,7,1,7,175,-1,0,0
44,2,1,7,122,-1,0,0
56,1,0,7,166,-1,0,0
35,2,0,7,89,-1,0,0
59,2,1,7,189,-1,0,0
40,4,1,7,159,-1,0,0
36,3,1,7,393,-1,0,0
32,2,1,7,508,-1,0,0
26,2,0,7,522,-1,0,0
28,1,1,7,166,-1,0,0
38,1,1,7,545,-1,0,0
51,2,1,7,67,-1,0,0
40,7,0,7,264,-1,0,0
32,7,1,7,812,-1,0,1
38,3,1,7,404,-1,0,0
26,10,1,7,191,-1,0,0
54,2,0,7,104,-1,0,0
27,5,1,7,170,-1,0,0
34,2,1,7,90,-1,0,0
38,4,1,7,333,-1,0,0
36,3,1,7,252,-1,0,0
33,1,1,7,443,-1,0,0
59,4,0,7,67,-1,0,0
39,3,1,7,467,-1,0,0
38,3,1,7,159,-1,0,0
51,3,1,7,57,-1,0,0
37,1,1,7,484,-1,0,0
34,2,1,7,378,-1,0,0
34,1,0,7,772,-1,0,0
35,5,1,7,230,-1,0,0
36,2,1,7,136,-1,0,0
51,3,1,7,451,-1,0,0
27,4,1,7,124,-1,0,0
37,3,1,7,283,-1,0,0
34,2,1,7,55,-1,0,0
33,3,1,7,203,-1,0,0
37,1,0,7,143,-1,0,0
33,4,0,7,43,-1,0,0
53,3,1,7,108,-1,0,0
38,3,0,7,117,-1,0,0
50,5,1,7,170,-1,0,0
40,2,1,7,131,-1,0,0
26,4,1,7,102,-1,0,0
31,8,1,7,151,-1,0,0
55,10,0,7,269,-1,0,0
27,8,0,7,143,-1,0,0
31,1,0,7,196,-1,0,0
50,5,1,7,479,-1,0,0
39,2,1,7,211,-1,0,0
51,3,1,7,128,-1,0,0
43,3,1,7,183,-1,0,0
34,2,0,7,439,-1,0,0
53,2,0,7,86,-1,0,0
60,5,0,7,165,-1,0,0
42,5,0,7,148,-1,0,0
47,4,1,7,106,-1,0,0
27,4,0,7,321,-1,0,0
38,3,1,7,891,-1,0,0
47,2,1,7,80,-1,0,0
46,1,0,7,76,-1,0,0
41,3,1,7,132,-1,0,0
45,10,0,7,216,-1,0,0
55,2,0,7,318,-1,0,0
37,3,1,7,141,-1,0,0
37,3,1,7,906,-1,0,0
51,7,1,7,139,-1,0,0
55,1,0,7,41,-1,0,0
32,10,1,7,93,-1,0,0
58,2,0,7,564,-1,0,0
34,10,1,7,31,-1,0,0
28,2,1,7,16,-1,0,0
47,5,0,7,518,-1,0,0
47,8,1,7,87,-1,0,0
34,3,1,7,504,-1,0,0
39,3,0,7,98,-1,0,0
57,6,0,7,93,-1,0,0
57,4,1,7,82,-1,0,0
32,8,1,7,223,-1,0,0
59,4,0,7,67,-1,0,0
41,3,0,7,59,-1,0,0
58,6,1,7,186,-1,0,0
49,1,1,7,1060,-1,0,1
29,4,0,7,249,-1,0,0
31,5,1,7,60,-1,0,0
36,7,0,7,126,-1,0,0
56,3,0,7,52,-1,0,0
51,9,0,7,222,-1,0,0
29,1,0,7,109,-1,0,0
34,1,0,7,113,-1,0,0
39,4,1,7,112,-1,0,0
34,4,1,7,173,-1,0,0
33,7,1,7,261,-1,0,0
43,4,1,7,87,-1,0,0
42,4,1,7,42,-1,0,0
34,1,1,7,131,-1,0,0
36,4,0,7,147,-1,0,0
50,8,1,7,717,-1,0,0
34,4,1,7,286,-1,0,0
35,5,0,7,614,-1,0,1
38,8,1,7,50,-1,0,0
42,10,0,7,83,-1,0,0
47,3,1,7,289,-1,0,0
41,3,1,7,117,-1,0,0
32,4,1,7,85,-1,0,0
48,4,0,7,487,-1,0,0
44,5,1,7,256,-1,0,0
49,1,0,7,103,-1,0,0
46,4,0,7,181,-1,0,0
56,2,1,7,348,-1,0,0
43,3,1,7,154,-1,0,0
46,3,1,7,196,-1,0,0
55,6,0,7,593,-1,0,0
35,2,0,7,71,-1,0,0
56,10,1,7,118,-1,0,0
44,3,1,7,47,-1,0,0
29,5,1,7,314,-1,0,0
58,10,0,7,965,-1,0,0
56,8,0,7,123,-1,0,0
52,5,1,7,94,-1,0,0
42,2,1,7,144,-1,0,0
58,4,1,7,116,-1,0,0
35,4,0,7,146,-1,0,0
32,7,1,7,712,-1,0,0
30,1,1,7,366,-1,0,0
50,2,0,7,502,-1,0,0
38,3,0,7,260,-1,0,0
38,5,1,7,184,-1,0,0
44,10,1,7,251,-1,0,0
45,2,1,7,128,-1,0,0
60,6,0,7,764,-1,0,1
60,2,1,7,1120,-1,0,1
59,1,0,7,16,-1,0,0
37,8,0,7,970,-1,0,0
29,2,1,7,963,-1,0,1
49,1,1,7,64,-1,0,0
55,2,1,7,1973,-1,0,1
39,1,1,7,117,-1,0,0
37,2,1,7,141,-1,0,0
55,5,1,7,232,-1,0,0
41,4,0,7,178,-1,0,0
33,2,1,7,1041,-1,0,1
48,1,0,7,324,-1,0,0
32,2,1,7,1389,-1,0,0
27,8,0,7,120,-1,0,0
59,6,0,7,61,-1,0,0
52,2,1,7,213,-1,0,0
55,3,1,7,121,-1,0,0
42,4,1,7,636,-1,0,0
59,6,1,7,330,-1,0,0
40,8,1,7,919,-1,0,0
31,4,1,7,100,-1,0,0
37,5,1,7,210,-1,0,0
37,2,1,7,71,-1,0,0
26,10,0,7,255,-1,0,0
33,10,1,7,260,-1,0,0
34,4,0,7,666,-1,0,0
59,6,1,7,498,-1,0,0
37,2,1,7,92,-1,0,0
47,3,0,7,344,-1,0,0
55,1,0,7,221,-1,0,0
28,1,0,7,189,-1,0,0
50,3,1,7,184,-1,0,0
40,4,1,7,154,-1,0,0
35,3,0,7,271,-1,0,0
54,6,1,7,159,-1,0,0
35,5,1,7,134,-1,0,0
54,10,1,7,470,-1,0,0
44,7,1,7,221,-1,0,0
40,1,1,7,595,-1,0,0
46,5,1,7,211,-1,0,0
34,1,1,7,254,-1,0,0
49,3,1,7,178,-1,0,0
45,5,0,7,106,-1,0,0
31,3,0,7,184,-1,0,0
32,5,0,7,333,-1,0,0
37,2,0,7,69,-1,0,0
37,1,1,7,94,-1,0,0
40,8,1,7,271,-1,0,0
36,3,0,7,396,-1,0,0
45,1,1,7,145,-1,0,0
31,5,1,7,215,-1,0,0
58,2,1,7,94,-1,0,0
27,4,0,7,271,-1,0,0
44,4,1,7,911,-1,0,1
35,3,1,7,165,-1,0,0
50,5,0,7,196,-1,0,0
25,4,0,7,437,-1,0,0
36,1,1,7,135,-1,0,0
39,8,1,7,193,-1,0,0
38,1,0,7,328,-1,0,0
42,10,1,7,342,-1,0,0
32,5,0,7,425,-1,0,0
38,2,1,7,151,-1,0,0
35,2,1,7,163,-1,0,0
31,5,0,7,773,-1,0,0
30,5,1,7,188,-1,0,0
25,2,0,7,549,-1,0,0
47,3,1,7,853,-1,0,1
31,1,1,7,172,-1,0,0
29,4,1,7,161,-1,0,0
44,2,1,7,96,-1,0,0
35,4,1,7,1649,-1,0,1
53,4,0,7,1310,-1,0,1
46,1,0,7,1187,-1,0,0
36,1,1,7,135,-1,0,0
47,1,1,7,151,-1,0,0
43,3,1,7,324,-1,0,0
39,2,0,7,77,-1,0,0
37,2,1,7,122,-1,0,0
33,3,1,7,122,-1,0,0
45,4,1,7,175,-1,0,0
29,5,1,7,246,-1,0,0
35,1,1,7,330,-1,0,0
59,3,0,7,607,-1,0,0
46,2,1,7,104,-1,0,0
39,4,1,7,114,-1,0,0
58,4,1,7,83,-1,0,0
33,1,1,7,332,-1,0,0
35,3,0,7,125,-1,0,0
49,1,0,7,236,-1,0,0
55,5,0,7,65,-1,0,0
31,2,1,7,216,-1,0,0
25,5,0,7,114,-1,0,0
43,1,1,7,324,-1,0,0
34,2,1,7,68,-1,0,0
25,1,1,7,61,-1,0,0
45,5,0,7,179,-1,0,0
52,1,0,7,349,-1,0,0
29,3,1,7,113,-1,0,0
32,4,1,7,90,-1,0,0
47,3,1,7,256,-1,0,0
48,2,0,7,102,-1,0,0
45,3,1,7,287,-1,0,0
30,5,1,7,41,-1,0,0
38,1,1,7,221,-1,0,0
45,1,1,7,329,-1,0,0
31,5,1,7,97,-1,0,0
60,6,0,7,96,-1,0,0
35,8,1,7,227,-1,0,0
36,4,1,7,80,-1,0,0
50,4,0,7,56,-1,0,0
49,2,1,7,102,-1,0,0
44,8,0,7,194,-1,0,0
42,3,1,7,285,-1,0,0
33,5,0,7,231,-1,0,0
41,3,0,7,53,-1,0,0
55,4,1,7,276,-1,0,0
37,7,1,7,505,-1,0,0
48,1,1,7,211,-1,0,0
55,3,0,7,116,-1,0,0
29,1,0,7,135,-1,0,0
59,6,0,7,94,-1,0,0
27,4,1,7,172,-1,0,0
40,5,1,7,84,-1,0,0
37,1,1,7,367,-1,0,0
34,3,1,7,103,-1,0,0
33,1,0,7,244,-1,0,0
28,3,0,7,158,-1,0,0
29,1,1,7,611,-1,0,0
51,2,1,7,78,-1,0,0
58,1,1,7,306,-1,0,0
55,2,1,7,79,-1,0,0
31,3,1,7,126,-1,0,0
44,2,0,7,289,-1,0,0
40,1,1,7,297,-1,0,0
45,2,1,7,66,-1,0,0
60,1,0,7,64,-1,0,0
51,1,1,7,120,-1,0,0
30,3,0,7,72,-1,0,0
40,7,0,7,767,-1,0,0
31,5,0,7,328,-1,0,0
42,1,1,7,151,-1,0,0
56,6,0,7,329,-1,0,0
35,10,1,7,84,-1,0,0
34,2,0,7,105,-1,0,0
53,2,1,7,214,-1,0,0
25,3,1,7,189,-1,0,0
35,8,0,7,1397,-1,0,1
29,2,1,7,192,-1,0,0
32,1,1,7,331,-1,0,0
31,5,1,7,155,-1,0,0
41,1,0,7,137,-1,0,0
51,10,1,7,333,-1,0,0
46,8,0,7,44,-1,0,0
44,1,0,7,173,-1,0,0
30,7,0,7,209,-1,0,0
53,5,0,7,122,-1,0,0
32,2,1,7,238,-1,0,0
39,3,1,7,84,-1,0,0
60,6,0,7,363,-1,0,0
28,5,1,7,226,-1,0,0
55,1,1,7,97,-1,0,0
43,5,1,7,80,-1,0,0
46,4,0,7,187,-1,0,0
28,2,0,7,467,-1,0,0
48,1,0,7,549,-1,0,0
33,3,1,7,254,-1,0,0
32,2,0,7,460,-1,0,0
46,2,1,7,247,-1,0,0
43,2,0,7,1153,-1,0,1
32,2,0,7,121,-1,0,0
46,1,0,7,151,-1,0,0
49,8,0,7,281,-1,0,0
27,10,0,7,132,-1,0,0
33,8,1,7,126,-1,0,0
34,2,0,7,56,-1,0,0
35,3,1,7,69,-1,0,0
45,1,0,7,55,-1,0,0
48,6,0,7,251,-1,0,0
48,2,1,7,125,-1,0,0
35,1,1,7,183,-1,0,0
36,2,1,7,119,-1,0,0
59,6,0,7,127,-1,0,0
43,1,1,7,74,-1,0,0
36,2,1,7,74,-1,0,0
34,5,1,7,634,-1,0,0
52,3,1,7,297,-1,0,0
60,2,0,7,113,-1,0,0
32,3,1,7,213,-1,0,0
44,1,1,7,51,-1,0,0
36,8,0,7,124,-1,0,0
50,2,1,7,58,-1,0,0
54,2,0,7,219,-1,0,0
32,4,0,7,310,-1,0,0
37,1,1,7,144,-1,0,0
37,10,0,7,76,-1,0,0
32,3,1,7,41,-1,0,0
32,1,1,7,397,-1,0,0
28,3,1,7,101,-1,0,0
33,1,1,7,305,-1,0,0
47,4,1,7,227,-1,0,0
50,1,1,7,111,-1,0,0
53,6,0,7,319,-1,0,0
38,3,1,7,766,-1,0,1
54,5,0,7,673,-1,0,0
32,3,1,7,86,-1,0,0
37,8,0,7,388,-1,0,0
32,1,1,7,334,-1,0,0
54,4,0,7,191,-1,0,0
47,4,1,7,77,-1,0,0
42,5,1,7,129,-1,0,0
49,5,1,7,162,-1,0,0
45,3,0,7,292,-1,0,0
44,1,0,7,331,-1,0,0
34,8,1,7,788,-1,0,1
34,2,1,7,64,-1,0,0
49,5,1,7,171,-1,0,0
42,5,0,7,72,-1,0,0
43,10,0,7,105,-1,0,0
40,1,1,7,106,-1,0,0
41,2,1,7,126,-1,0,0
47,2,0,7,122,-1,0,0
43,1,1,7,124,-1,0,0
35,5,1,7,201,-1,0,0
34,1,0,7,616,-1,0,0
50,2,1,7,68,-1,0,0
52,7,0,7,245,-1,0,0
32,2,1,7,79,-1,0,0
50,3,0,7,130,-1,0,0
40,1,1,7,204,-1,0,0
58,7,0,7,145,-1,0,0
40,1,1,7,699,-1,0,0
29,3,1,7,140,-1,0,0
30,1,1,7,768,-1,0,0
50,3,0,7,1130,-1,0,1
41,2,1,7,80,-1,0,0
43,3,0,7,341,-1,0,0
57,4,0,7,417,-1,0,0
45,3,1,7,154,-1,0,0
42,2,1,7,455,-1,0,0
53,2,1,7,85,-1,0,0
49,2,0,7,225,-1,0,0
27,4,0,7,243,-1,0,0
57,6,0,7,85,-1,0,0
29,10,1,7,76,-1,0,0
33,5,1,7,163,-1,0,0
43,9,0,7,568,-1,0,0
35,1,1,7,334,-1,0,0
43,4,1,7,1062,-1,0,1
52,3,0,7,393,-1,0,0
51,7,1,7,364,-1,0,0
31,3,0,7,229,-1,0,0
31,2,0,7,118,-1,0,0
39,8,1,7,111,-1,0,0
29,1,0,7,115,-1,0,0
57,3,1,7,103,-1,0,0
42,5,1,7,385,-1,0,0
35,4,0,7,245,-1,0,0
41,3,0,7,140,-1,0,0
35,2,1,7,124,-1,0,0
41,5,0,7,93,-1,0,0
30,1,0,7,465,-1,0,0
52,3,0,7,197,-1,0,0
43,3,1,7,216,-1,0,0
37,3,0,7,392,-1,0,0
57,6,0,7,407,-1,0,0
47,3,0,7,81,-1,0,0
43,5,0,7,619,-1,0,0
54,6,0,7,81,-1,0,0
54,6,1,7,248,-1,0,0
39,5,1,7,214,-1,0,0
37,3,1,7,201,-1,0,0
33,4,0,7,425,-1,0,0
44,4,1,7,1669,-1,0,1
45,3,1,7,108,-1,0,0
35,3,0,7,460,-1,0,0
53,1,1,7,272,-1,0,0
33,4,1,7,166,-1,0,0
53,3,0,7,431,-1,0,0
39,10,1,7,377,-1,0,0
33,5,1,7,184,-1,0,0
53,2,1,7,119,-1,0,0
40,5,0,7,123,-1,0,0
40,2,0,7,109,-1,0,0
51,2,1,7,301,-1,0,0
41,3,1,7,257,-1,0,0
29,4,1,7,136,-1,0,0
35,10,1,7,340,-1,0,0
31,1,0,7,387,-1,0,0
34,1,0,7,326,-1,0,0
43,3,1,7,557,-1,0,0
55,4,1,7,512,-1,0,0
50,3,1,7,197,-1,0,0
43,1,0,7,97,-1,0,0
39,4,1,7,109,-1,0,0
34,4,1,7,194,-1,0,0
58,3,0,7,643,-1,0,0
28,2,0,7,1271,-1,0,0
53,1,1,7,81,-1,0,0
30,3,1,7,244,-1,0,0
51,5,0,7,1336,-1,0,1
50,2,1,7,111,-1,0,0
47,1,1,7,157,-1,0,0
55,8,0,7,455,-1,0,0
52,4,1,7,218,-1,0,0
31,2,1,7,118,-1,0,0
31,3,1,7,444,-1,0,1
58,6,0,7,185,-1,0,0
32,3,0,7,138,-1,0,0
50,3,1,7,171,-1,0,0
48,1,1,7,304,-1,0,0
57,3,1,7,43,-1,0,0
35,3,1,7,167,-1,0,0
31,3,0,7,347,-1,0,0
32,4,1,7,240,-1,0,0
36,10,1,7,565,-1,0,0
40,2,0,7,716,-1,0,0
42,4,1,7,149,-1,0,0
51,3,0,7,150,-1,0,0
36,1,1,7,615,-1,0,0
39,1,1,7,149,-1,0,0
39,1,0,7,424,-1,0,0
47,8,0,7,364,-1,0,0
36,2,0,7,179,-1,0,0
37,4,1,7,235,-1,0,0
37,5,1,7,330,-1,0,0
59,1,0,7,160,-1,0,0
36,1,1,7,12,-1,0,0
31,4,0,7,77,-1,0,0
48,10,0,7,552,-1,0,0
46,1,1,7,36,-1,0,0
29,5,0,7,46,-1,0,0
36,1,0,7,821,-1,0,0
49,3,0,7,198,-1,0,0
39,3,1,7,894,-1,0,1
38,1,1,7,84,-1,0,0
43,7,0,7,335,-1,0,0
33,4,1,7,250,-1,0,0
33,3,1,7,110,-1,0,0
36,1,1,7,133,-1,0,0
34,5,1,7,78,-1,0,0
27,4,0,7,227,-1,0,0
40,4,1,7,223,-1,0,0
44,10,1,7,164,-1,0,0
29,3,0,7,131,-1,0,0
38,4,0,7,356,-1,0,0
27,1,1,7,116,-1,0,0
30,8,0,7,358,-1,0,0
35,3,1,7,180,-1,0,0
55,1,0,7,252,-1,0,0
29,1,1,7,109,-1,0,0
44,2,1,7,72,-1,0,0
35,5,1,7,102,-1,0,0
47,2,1,7,457,-1,0,0
51,3,0,7,400,-1,0,0
48,1,0,7,123,-1,0,0
28,4,1,7,546,-1,0,0
52,1,0,7,231,-1,0,0
41,1,0,7,321,-1,0,0
40,1,0,7,31,-1,0,0
29,4,1,7,56,-1,0,0
52,2,0,7,170,-1,0,0
37,3,1,7,101,-1,0,0
56,2,1,7,376,-1,0,0
58,1,0,7,656,-1,0,0
34,5,1,7,122,-1,0,0
59,10,0,7,335,-1,0,0
33,8,1,7,136,-1,0,0
42,8,1,7,528,-1,0,0
59,2,0,7,805,-1,0,1
30,2,0,7,21,-1,0,0
51,10,0,7,56,-1,0,0
37,1,1,7,129,-1,0,0
42,3,1,7,129,-1,0,0
40,4,1,7,125,-1,0,0
52,3,1,7,101,-1,0,0
29,8,1,7,169,-1,0,0
37,6,0,7,110,-1,0,0
32,9,0,7,175,-1,0,0
42,1,1,7,231,-1,0,0
49,3,0,7,439,-1,0,0
59,6,1,7,249,-1,0,0
32,5,0,7,353,-1,0,0
43,2,1,7,104,-1,0,0
39,5,1,7,92,-1,0,0
52,1,0,7,131,-1,0,0
33,5,1,7,184,-1,0,0
60,6,0,7,94,-1,0,0
35,2,1,7,164,-1,0,0
47,4,1,7,56,-1,0,0
34,5,1,7,274,-1,0,0
31,1,0,7,75,-1,0,0
52,8,0,7,199,-1,0,0
43,8,1,7,131,-1,0,0
38,8,1,7,138,-1,0,0
35,1,1,7,94,-1,0,0
53,2,0,7,416,-1,0,0
34,10,1,7,659,-1,0,0
34,3,1,7,202,-1,0,0
41,1,1,7,368,-1,0,0
37,10,0,7,265,-1,0,0
61,6,1,7,195,-1,0,0
45,3,1,7,80,-1,0,0
50,1,1,7,401,-1,0,0
44,4,1,7,71,-1,0,0
59,6,0,7,41,-1,0,0
37,2,0,7,280,-1,0,0
44,8,1,7,289,-1,0,0
38,7,0,7,77,-1,0,0
41,2,1,7,63,-1,0,0
45,4,0,7,533,-1,0,1
26,1,0,7,76,-1,0,0
25,5,0,7,1056,-1,0,1
33,5,1,7,753,-1,0,0
56,4,0,7,80,-1,0,0
29,10,1,7,317,-1,0,0
35,1,0,7,129,-1,0,0
59,1,0,7,237,-1,0,0
38,5,0,7,188,-1,0,0
58,2,1,7,815,-1,0,1
40,8,0,7,117,-1,0,0
37,2,1,7,101,-1,0,0
48,2,1,7,109,-1,0,0
41,3,1,7,315,-1,0,0
42,2,0,7,226,-1,0,0
26,5,1,7,49,-1,0,0
51,6,1,7,121,-1,0,0
60,6,0,7,778,-1,0,0
41,10,1,7,368,-1,0,0
40,8,0,7,103,-1,0,0
46,5,1,7,232,-1,0,0
43,4,1,7,60,-1,0,0
42,2,1,7,87,-1,0,0
31,4,0,7,156,-1,0,0
56,9,0,7,924,-1,0,0
29,3,0,7,65,-1,0,0
32,2,1,7,256,-1,0,0
51,7,0,7,132,-1,0,0
60,2,0,7,207,-1,0,0
53,1,0,7,152,-1,0,0
34,1,1,7,646,-1,0,0
30,8,1,7,808,-1,0,1
31,2,1,7,58,-1,0,0
42,1,1,7,178,-1,0,0
42,4,1,7,56,-1,0,0
43,2,0,7,88,-1,0,0
54,6,0,7,364,-1,0,0
57,3,0,7,177,-1,0,0
38,2,1,7,156,-1,0,0
27,9,0,7,77,-1,0,0
53,1,0,7,200,-1,0,0
46,3,1,7,59,-1,0,0
29,1,1,7,126,-1,0,0
53,6,1,7,174,-1,0,0
42,2,1,7,133,-1,0,0
53,1,0,7,321,-1,0,0
36,5,1,7,201,-1,0,0
36,10,0,7,571,-1,0,0
36,2,1,7,503,-1,0,0
57,4,0,7,377,-1,0,0
33,3,1,7,83,-1,0,0
58,3,1,7,53,-1,0,0
47,1,1,7,106,-1,0,0
47,2,0,7,82,-1,0,0
40,1,1,7,180,-1,0,0
41,3,1,7,135,-1,0,0
34,5,1,7,387,-1,0,0
45,7,1,7,372,-1,0,0
31,1,0,7,128,-1,0,0
34,1,1,7,860,-1,0,1
47,10,1,7,162,-1,0,0
25,5,0,7,246,-1,0,0
46,2,0,7,317,-1,0,0
