age,job,education,balance,month,pdays,ifCreatedAccount,housingLoan
26,4,2,317,6,-1,0,1
54,1,0,1545,6,-1,0,1
25,1,1,-589,6,-1,0,1
26,3,2,3070,6,-1,0,1
27,1,2,446,6,-1,0,1
29,1,2,-475,6,-1,0,1
21,9,2,2062,6,-1,0,1
25,4,3,407,6,-1,0,1
44,5,2,646,6,-1,0,1
35,4,2,182,6,-1,0,1
28,1,2,0,6,-1,0,1
42,3,2,-129,6,-1,0,1
29,3,1,1761,6,-1,0,1
30,5,2,227,6,-1,0,0
43,3,2,463,6,-1,0,0
54,2,3,0,6,-1,0,1
41,1,2,948,6,-1,0,1
36,10,1,191,6,-1,0,1
42,1,1,187,6,-1,0,1
42,5,2,3689,6,-1,0,1
36,3,3,743,6,-1,0,1
52,2,3,575,6,-1,0,0
40,1,2,-605,6,-1,0,1
39,9,2,0,6,-1,0,1
49,1,1,2068,6,-1,0,1
41,7,2,2812,6,-1,0,1
48,3,2,-154,6,-1,0,0
50,2,3,1854,6,-1,0,1
44,4,2,776,6,-1,0,1
45,3,2,4466,6,-1,0,1
49,2,3,9326,6,-1,0,1
34,4,2,220,6,-1,0,1
46,1,1,596,6,-1,0,1
38,3,2,12926,6,-1,0,1
48,5,2,2877,6,-1,0,1
47,1,1,-127,6,-1,0,1
58,6,2,3909,6,-1,0,1
45,1,2,784,6,-1,0,1
38,2,3,1221,6,-1,0,1
37,2,3,1449,6,-1,0,0
37,1,1,1534,6,-1,0,1
37,7,3,1510,6,-1,0,1
40,7,2,-754,6,-1,1,1
23,5,2,1309,6,-1,0,1
38,1,2,205,6,-1,0,1
43,8,2,3862,6,-1,0,1
55,4,2,873,6,-1,0,1
53,1,1,358,6,-1,0,1
42,8,2,2869,6,-1,0,1
48,2,3,1669,6,-1,0,1
36,1,2,13,6,-1,0,0
45,6,1,0,6,-1,0,0
28,8,2,1734,6,-1,0,1
37,2,3,0,6,-1,0,1
40,6,2,1734,6,-1,0,1
44,1,2,3813,6,-1,0,1
44,3,2,497,6,-1,0,1
38,5,2,823,6,-1,0,1
38,1,2,769,6,-1,0,1
43,8,2,0,6,-1,1,0
37,1,2,67,6,-1,0,0
37,1,2,-399,6,-1,0,1
58,5,1,943,6,-1,0,1
40,7,1,435,6,-1,0,1
35,1,2,412,6,-1,0,1
26,2,3,-630,6,-1,0,1
34,1,0,6141,6,-1,0,1
46,1,2,572,6,-1,0,1
37,1,1,907,6,-1,0,1
24,1,2,1073,6,-1,0,1
33,5,2,334,6,-1,0,1
32,3,2,471,6,-1,0,1
36,1,2,16402,6,-1,0,1
48,5,2,4408,6,-1,0,1
57,6,2,519,6,-1,0,1
39,9,2,270,6,-1,0,1
31,1,1,746,6,-1,0,1
35,5,2,-269,6,-1,0,1
30,2,3,218,6,-1,0,0
32,2,3,12686,6,-1,0,1
39,1,1,572,6,-1,0,1
38,3,2,27,6,-1,0,1
37,5,2,0,6,-1,0,1
30,4,2,-366,6,-1,0,1
35,2,3,4788,6,-1,0,1
49,1,2,-581,6,-1,0,1
30,1,1,346,6,-1,0,1
23,1,2,1311,6,-1,0,1
32,4,2,725,6,-1,0,1
27,2,2,178,6,-1,1,1
30,2,3,2186,6,-1,0,1
32,2,3,974,6,-1,0,1
31,4,2,1588,6,-1,0,1
32,5,2,1464,6,-1,0,1
32,1,2,931,6,-1,0,1
30,2,3,149,6,-1,0,1
35,1,2,11,6,-1,0,0
37,3,2,466,6,-1,0,1
30,2,3,234,6,-1,0,1
46,1,2,243,6,-1,0,1
32,2,2,-107,6,-1,0,1
34,2,3,618,6,-1,0,1
33,5,2,6531,6,-1,0,1
59,2,3,202,6,-1,0,1
30,5,2,0,6,-1,0,1
31,4,2,527,6,-1,0,1
40,1,1,1698,6,-1,0,1
31,4,2,2104,6,-1,0,1
31,3,3,859,6,-1,0,1
33,3,2,1021,6,-1,0,1
27,4,2,691,6,-1,0,1
31,4,1,-263,6,-1,0,1
29,5,2,498,6,-1,0,1
44,4,3,1588,6,-1,0,1
36,1,2,35,6,-1,0,1
37,2,2,341,6,-1,0,0
24,4,2,66,6,-1,0,1
51,7,2,1291,6,-1,0,1
32,1,2,1780,6,-1,0,1
36,3,3,1762,6,-1,0,1
30,5,2,167,6,-1,0,1
47,4,2,0,6,-1,0,0
37,5,2,278,6,-1,1,1
27,1,2,818,6,-1,0,1
32,4,2,277,6,-1,0,1
47,2,3,-478,6,-1,0,1
45,1,2,-221,6,-1,0,1
28,1,2,269,6,-1,0,1
53,8,0,4736,6,-1,0,1
45,2,3,1373,6,-1,0,1
33,2,3,3456,6,-1,0,1
41,1,2,47,6,-1,0,1
28,1,2,217,6,-1,0,1
35,3,3,2188,6,-1,0,1
47,2,3,17964,6,-1,0,1
27,5,2,3110,6,-1,0,1
30,1,2,855,6,-1,0,1
40,2,3,1820,6,-1,0,1
34,1,2,-42,6,-1,0,1
39,7,3,1132,6,-1,0,1
26,5,2,76,6,-1,0,1
27,8,3,512,6,-1,0,1
45,1,2,7858,6,-1,0,1
43,8,3,2589,6,-1,0,0
34,2,3,340,6,-1,0,1
30,8,3,-63,6,-1,0,1
45,1,1,147,6,-1,0,1
43,4,2,429,6,-1,0,1
48,5,2,3778,6,-1,0,1
25,3,2,-80,6,-1,0,1
35,1,0,56,6,-1,0,1
29,10,2,243,6,-1,0,1
38,5,1,-93,6,-1,0,1
39,1,2,203,6,-1,0,1
24,1,0,431,6,-1,0,1
43,3,3,27733,6,-1,0,1
28,5,2,3575,6,-1,0,1
35,5,2,-437,6,-1,0,1
31,5,2,124,6,-1,0,1
23,5,2,425,6,-1,1,1
40,1,1,919,6,-1,0,1
38,2,3,1602,6,-1,0,1
32,1,2,478,6,-1,0,1
26,3,3,-488,6,-1,0,1
25,2,1,168,6,-1,1,1
31,8,3,0,6,-1,0,0
32,3,2,258,6,-1,0,0
43,1,1,25,6,-1,0,1
39,8,3,208,6,-1,0,1
36,1,2,-100,6,-1,0,1
26,1,2,-36,6,-1,1,1
44,5,2,-1621,6,-1,0,1
47,1,1,126,6,-1,1,1
40,1,1,0,6,-1,0,1
44,3,2,8938,6,-1,0,1
30,2,3,7845,6,-1,0,1
34,1,1,765,6,-1,0,1
37,5,2,1325,6,-1,0,0
30,2,3,1476,6,-1,0,1
44,4,2,399,6,-1,0,1
31,2,3,-24,6,-1,0,1
41,5,2,146,6,-1,0,1
35,1,2,0,6,-1,0,1
38,1,1,0,6,-1,0,1
31,1,2,60,6,-1,0,1
54,5,2,559,6,-1,0,1
35,3,3,692,6,-1,0,1
49,4,2,0,6,-1,0,1
26,1,2,17891,6,-1,0,1
28,1,1,459,6,-1,0,1
32,2,3,156,6,-1,0,1
33,9,0,170,6,-1,0,1
27,1,2,6010,6,-1,0,1
31,1,2,-306,6,-1,0,0
42,2,3,461,6,-1,0,1
39,4,2,1078,6,-1,0,0
34,2,3,912,6,-1,0,1
25,5,2,895,6,-1,0,1
45,2,2,21,6,-1,0,1
28,2,3,3844,6,-1,0,1
49,7,2,0,6,-1,0,1
48,1,2,-6,6,-1,0,1
44,1,1,1066,6,-1,0,1
51,4,2,788,6,-1,0,1
33,2,3,0,6,-1,0,0
26,5,2,-224,6,-1,0,1
23,1,2,-207,6,-1,0,1
43,1,1,0,6,-1,0,1
38,4,2,4630,6,-1,0,1
57,3,2,910,6,-1,0,1
40,2,3,1845,6,-1,0,1
41,1,1,2195,6,-1,0,1
43,1,0,705,6,-1,0,1
39,2,3,661,6,-1,0,1
37,4,0,2236,6,-1,0,1
27,4,2,295,6,-1,0,1
30,1,2,-18,6,-1,0,0
39,2,2,1623,6,-1,0,1
34,1,1,246,6,-1,0,0
28,3,2,-298,6,-1,0,1
43,1,1,3131,6,-1,0,1
41,2,3,437,6,-1,0,1
38,2,3,980,6,-1,0,0
31,1,1,576,6,-1,0,1
34,4,2,1254,6,-1,0,0
61,6,1,296,6,-1,0,1
38,1,1,2472,6,-1,0,1
31,4,2,678,6,-1,0,1
45,5,1,1893,6,-1,1,1
28,1,1,0,6,-1,0,1
45,4,2,-547,6,-1,0,1
39,1,1,766,6,-1,0,1
29,5,1,711,6,-1,0,1
26,3,2,544,6,-1,0,1
36,2,3,27359,6,-1,0,1
54,4,1,976,6,-1,0,1
58,3,0,-205,6,-1,0,1
45,1,1,194,6,-1,0,1
30,3,3,256,6,-1,0,1
52,4,2,70,6,-1,0,1
28,5,1,302,6,-1,0,0
42,1,1,1017,6,-1,0,1
45,5,2,3638,6,-1,0,1
57,6,1,-171,6,-1,0,1
52,9,2,2251,6,-1,0,1
39,2,3,0,6,-1,0,1
35,4,2,-87,6,-1,1,1
39,4,2,548,6,-1,0,1
28,4,2,1582,6,-1,0,1
38,1,2,284,6,-1,0,1
38,1,0,10,6,-1,0,1
30,3,3,432,6,-1,0,1
31,2,3,-205,6,-1,0,1
32,5,2,2796,6,-1,0,1
44,1,1,2958,6,-1,0,1
31,3,2,205,6,-1,0,1
28,1,2,5611,6,-1,0,1
37,4,2,1345,6,-1,0,1
57,6,0,316,6,-1,0,1
36,2,3,0,6,-1,0,1
35,4,2,2201,6,-1,0,1
34,1,2,90,6,-1,0,1
38,1,1,635,6,-1,0,1
58,2,3,50,6,-1,0,1
39,4,2,46,6,-1,0,0
45,3,2,1044,6,-1,0,1
48,1,2,750,6,-1,0,1
23,1,2,4084,6,-1,0,1
42,3,3,147,6,-1,0,1
35,2,3,298,6,-1,0,1
29,4,0,2083,6,-1,0,1
48,8,2,183,6,-1,0,1
41,2,3,256,6,-1,0,1
55,12,2,-208,6,-1,0,1
27,1,1,1002,6,-1,0,1
28,1,2,228,6,-1,0,1
44,5,2,-574,6,-1,0,1
37,1,2,277,6,-1,0,1
57,5,2,1430,6,-1,0,1
29,7,3,3931,6,-1,0,1
53,5,2,43,6,-1,0,1
27,3,2,3,6,-1,0,0
32,2,3,131,6,-1,0,0
25,2,3,2399,6,-1,0,1
56,4,1,207,6,-1,0,1
36,1,2,6290,6,-1,0,1
34,5,1,654,6,-1,0,0
42,2,3,-409,6,-1,0,0
49,1,1,387,6,-1,0,1
39,1,1,2615,6,-1,0,1
50,4,2,3043,6,-1,0,1
27,1,1,60,6,-1,0,1
27,11,2,298,6,-1,0,1
41,3,2,3,6,-1,0,1
33,1,2,-409,6,-1,0,1
34,2,3,224,6,-1,0,0
30,3,2,3107,6,-1,0,1
26,1,2,1802,6,-1,0,1
51,1,1,303,6,-1,0,1
31,3,3,321,6,-1,0,1
51,3,3,11222,6,-1,0,1
29,4,3,4737,6,-1,0,1
44,9,2,-505,6,-1,0,1
28,1,2,1958,6,-1,0,1
46,4,1,-335,6,-1,0,1
23,1,1,8627,6,-1,0,1
32,3,3,6281,6,-1,1,1
31,4,2,437,6,-1,0,1
33,2,3,982,6,-1,0,0
35,2,0,1128,6,-1,0,1
36,3,2,7503,6,-1,0,1
57,4,2,-461,6,-1,0,1
36,5,2,895,6,-1,0,1
41,3,0,-1136,6,-1,0,1
41,4,2,400,6,-1,0,1
45,3,2,1003,6,-1,0,1
48,1,1,1938,6,-1,0,1
29,5,2,-527,6,-1,0,1
45,2,2,644,6,-1,1,1
33,2,3,1165,6,-1,0,1
51,1,2,-92,6,-1,0,1
38,4,3,342,6,-1,0,1
59,2,3,1611,6,-1,0,1
46,3,2,0,6,-1,0,1
31,3,2,10787,6,-1,0,1
49,5,2,308,6,-1,0,1
33,5,2,39,6,-1,0,1
34,5,2,258,6,-1,0,1
42,4,2,336,6,-1,0,1
41,3,0,454,6,-1,0,1
49,1,1,-347,6,-1,0,1
24,1,2,-389,6,-1,1,1
48,1,1,160,6,-1,0,1
43,3,2,369,6,-1,0,1
44,2,3,529,6,-1,0,1
44,1,1,924,6,-1,0,1
52,4,2,2002,6,-1,0,0
54,1,1,215,6,-1,0,1
43,3,2,365,6,-1,0,1
42,2,3,344,6,-1,0,1
36,1,2,136,6,-1,0,1
41,4,2,-22,6,-1,0,1
31,3,3,0,6,-1,0,1
33,5,2,450,6,-1,0,1
30,4,2,377,6,-1,1,1
33,1,2,76,6,-1,1,1
37,5,2,780,6,-1,0,1
27,1,2,1065,6,-1,0,1
22,5,1,7982,6,-1,0,1
29,4,2,943,6,-1,0,1
28,1,2,0,6,-1,0,1
59,6,2,284,6,-1,0,0
51,3,2,1446,6,-1,0,1
23,11,2,4409,6,-1,0,1
29,5,2,-565,6,-1,0,1
29,5,2,-271,6,-1,1,1
60,6,1,1664,6,-1,0,1
27,5,2,-1202,6,-1,0,1
28,4,2,-625,6,-1,0,1
29,2,3,1566,6,-1,0,1
38,1,1,5839,6,-1,1,1
34,5,2,-211,6,-1,0,1
29,4,2,-309,6,-1,0,1
35,2,3,5057,6,-1,0,1
28,4,3,4,6,-1,0,0
28,2,3,4013,6,-1,0,1
29,4,2,708,6,-1,0,1
57,2,2,137,6,-1,0,1
26,4,2,-12,6,-1,0,1
39,1,2,1386,6,-1,0,1
27,4,2,4144,6,-1,0,1
26,5,2,-285,6,-1,0,1
36,2,3,3611,6,-1,0,1
24,3,2,2019,6,-1,0,1
23,1,1,145,6,-1,0,1
25,5,2,556,6,-1,0,1
24,1,2,0,6,-1,0,1
21,1,2,-59,6,-1,0,1
25,3,2,-276,6,-1,0,1
34,1,2,587,6,-1,0,1
30,5,2,773,6,-1,0,1
27,1,2,6196,6,-1,0,1
29,1,2,296,6,-1,0,1
26,1,0,477,6,-1,0,1
35,8,2,2008,6,-1,0,0
27,2,3,648,6,-1,0,1
25,1,2,330,6,-1,0,1
23,1,2,492,6,-1,1,1
22,11,2,111,6,-1,0,1
31,1,2,-173,6,-1,0,1
27,1,2,-132,6,-1,0,1
23,5,2,966,6,-1,0,1
24,4,2,262,6,-1,0,1
29,1,2,353,6,-1,0,1
24,1,2,476,6,-1,0,1
25,2,3,493,6,-1,0,1
27,4,2,76,6,-1,0,1
30,4,2,-242,6,-1,0,0
29,1,2,-37,6,-1,0,1
33,1,2,355,6,-1,0,1
21,1,1,-426,6,-1,0,0
30,1,2,578,6,-1,0,1
29,3,2,0,6,-1,0,1
48,3,2,425,6,-1,0,1
28,5,2,2385,6,-1,0,1
25,1,2,2,6,-1,0,0
28,1,2,509,6,-1,0,1
29,1,1,4281,6,-1,0,1
26,7,2,467,6,-1,0,1
26,4,2,581,6,-1,0,1
24,11,2,2726,6,-1,0,1
27,2,3,99,6,-1,1,1
27,3,2,1103,6,-1,0,0
28,9,2,559,6,-1,0,1
32,5,2,3756,6,-1,0,1
52,2,3,907,6,-1,0,1
27,1,2,-335,6,-1,0,1
27,2,3,-713,6,-1,1,1
22,4,2,967,6,-1,0,1
28,2,3,191,6,-1,0,1
23,3,2,-306,6,-1,0,1
29,5,2,32,6,-1,1,1
29,1,2,-8,6,-1,0,1
37,1,2,117,6,-1,0,1
60,10,2,387,6,-1,0,1
51,5,1,-553,6,-1,0,1
29,4,2,1634,6,-1,0,1
26,4,2,-45,6,-1,0,1
30,12,1,13052,6,-1,0,0
49,8,1,5380,6,-1,0,1
31,5,2,-341,6,-1,0,0
30,3,3,88,6,-1,0,0
30,7,3,543,6,-1,1,1
32,3,2,253,6,-1,0,1
36,1,1,403,6,-1,1,1
47,1,2,1143,6,-1,0,1
27,8,3,0,6,-1,0,1
26,1,1,178,6,-1,0,1
40,5,2,0,6,-1,0,1
43,12,1,433,6,-1,0,0
28,3,3,0,6,-1,0,1
27,4,2,-247,6,-1,0,1
57,2,1,-226,6,-1,0,1
32,3,2,273,6,-1,0,1
27,1,1,881,6,-1,0,1
38,5,2,43,6,-1,0,1
36,3,3,606,6,-1,0,1
45,5,2,0,6,-1,0,0
30,2,3,635,6,-1,0,1
48,1,3,2330,6,-1,0,1
39,1,1,295,6,-1,0,1
24,5,2,-141,6,-1,0,1
29,7,3,-1083,6,-1,0,1
35,1,1,300,6,-1,0,1
30,2,3,17036,6,-1,0,1
28,9,3,1010,6,-1,0,1
50,3,2,1616,6,-1,0,1
41,2,3,4594,6,-1,0,1
58,10,1,5278,6,-1,0,1
31,4,1,355,6,-1,0,1
33,2,3,1808,6,-1,0,1
35,1,2,2514,6,-1,0,1
29,1,1,220,6,-1,0,1
29,1,1,25,6,-1,0,1
29,1,1,-303,6,-1,0,1
29,5,3,0,6,-1,0,1
28,1,2,1232,6,-1,0,1
26,5,2,128,6,-1,0,1
26,1,2,-82,6,-1,0,1
24,3,2,681,6,-1,0,1
26,11,2,-147,6,-1,0,0
47,1,1,554,6,-1,0,1
49,2,2,362,6,-1,0,1
52,1,2,510,6,-1,0,1
44,1,2,406,6,-1,0,1
39,1,2,518,6,-1,0,1
41,5,2,241,6,-1,0,1
28,2,3,-227,6,-1,0,1
53,5,2,579,6,-1,0,0
54,1,1,138,6,-1,0,1
29,4,2,130,6,-1,0,0
49,1,1,391,6,-1,0,1
29,4,2,201,6,-1,0,1
27,1,2,373,6,-1,0,1
27,1,2,419,6,-1,1,1
28,9,2,655,6,-1,0,1
44,8,2,-165,6,-1,0,1
29,5,2,447,6,-1,0,1
29,4,2,-489,6,-1,0,1
35,4,2,437,6,-1,1,1
46,1,1,296,6,-1,0,1
25,1,2,-507,6,-1,0,1
37,9,2,1354,6,-1,0,1
29,1,1,950,6,-1,0,1
51,1,2,568,6,-1,0,1
35,2,3,160,6,-1,0,1
50,9,2,306,6,-1,0,1
28,1,2,1103,6,-1,0,1
37,1,2,6,6,-1,0,1
35,1,1,162,6,-1,0,1
57,1,1,2892,6,-1,0,1
28,2,3,-380,6,-1,0,1
32,1,2,880,6,-1,0,1
30,3,2,4787,6,-1,0,1
52,2,2,4096,6,-1,0,1
33,5,2,248,6,-1,0,1
33,1,2,312,6,-1,0,1
47,1,2,273,6,-1,0,1
37,1,2,311,6,-1,0,1
42,4,2,-172,6,-1,0,1
26,1,1,3342,6,-1,0,1
40,5,2,113,6,-1,0,1
30,5,2,-97,6,-1,0,1
31,4,2,454,6,-1,0,1
26,3,3,1118,6,-1,0,1
50,4,2,3423,6,-1,0,1
28,4,2,710,6,-1,0,1
51,1,0,226,6,-1,0,1
49,1,2,203,6,-1,0,0
42,5,2,717,6,-1,0,1
36,1,2,138,6,-1,0,1
39,4,2,217,6,-1,0,1
33,1,1,934,6,-1,0,1
40,1,2,2671,6,-1,0,1
23,5,2,500,6,-1,0,1
50,1,1,42,6,-1,0,1
29,11,2,200,6,-1,0,1
43,5,2,1450,6,-1,0,1
36,2,3,1014,6,-1,0,1
29,1,2,735,6,-1,0,1
29,1,0,356,6,-1,0,1
54,1,2,2957,6,-1,0,1
42,1,1,250,6,-1,0,1
49,1,1,266,6,-1,0,1
39,4,2,1577,6,-1,0,1
39,1,1,0,6,-1,0,1
33,1,2,36,6,-1,0,1
29,2,3,68,6,-1,0,1
27,1,1,0,6,-1,0,1
52,4,2,1049,6,-1,0,0
34,1,0,553,6,-1,0,1
44,5,2,0,6,-1,0,1
39,1,1,1790,6,-1,0,1
39,1,1,104,6,-1,0,1
26,1,2,127,6,-1,0,1
27,5,2,1913,6,-1,0,1
24,2,3,933,6,-1,0,1
27,5,2,201,6,-1,0,1
41,8,1,759,6,-1,0,1
36,9,2,244,6,-1,0,1
59,1,2,87,6,-1,0,0
29,1,2,-167,6,-1,0,1
38,3,2,625,6,-1,0,1
36,1,2,-159,6,-1,0,1
43,2,3,350,6,-1,0,1
32,1,2,255,6,-1,0,0
26,5,2,-74,6,-1,0,1
32,2,3,944,6,-1,0,1
30,4,2,705,6,-1,0,1
25,1,2,720,6,-1,0,1
29,2,3,941,6,-1,0,1
29,7,3,0,6,-1,0,1
52,4,2,531,6,-1,0,0
44,2,3,7454,6,-1,0,0
56,3,2,62,6,-1,0,0
55,12,3,0,6,-1,0,0
35,7,3,182,6,-1,0,0
59,10,1,0,6,-1,0,0
41,2,3,5,6,-1,0,0
36,4,2,135,6,-1,0,0
56,6,1,0,6,-1,0,0
43,2,3,356,6,-1,0,0
56,3,1,314,6,-1,0,1
48,4,2,395,6,-1,0,0
53,6,2,1630,6,-1,0,0
39,1,1,-491,6,-1,0,0
50,9,1,705,6,-1,1,0
35,1,2,344,6,-1,0,0
46,5,2,198,6,-1,0,0
39,3,2,9121,6,-1,0,0
40,1,1,11,6,-1,0,1
49,1,0,1944,6,-1,0,0
39,4,2,835,6,-1,0,1
56,9,1,882,6,-1,0,0
43,8,3,-250,6,-1,0,0
33,1,2,1240,6,-1,0,1
53,10,1,1903,6,-1,0,0
51,2,3,119,6,-1,0,0
47,8,3,0,6,-1,0,0
38,4,2,0,6,-1,0,0
60,1,2,0,6,-1,0,0
38,2,1,1365,6,-1,0,1
38,1,2,-3,6,-1,0,0
38,2,2,1574,6,-1,0,0
54,7,2,153,6,-1,0,1
59,4,2,848,6,-1,0,0
59,6,2,56,6,-1,0,0
37,3,2,325,6,-1,0,1
40,2,3,-222,6,-1,0,1
41,3,2,261,6,-1,0,0
51,4,2,0,6,-1,0,0
46,3,2,488,6,-1,0,0
59,12,0,3940,6,-1,0,0
49,8,3,9824,6,-1,0,0
48,1,1,257,6,-1,0,1
35,2,3,-640,6,-1,0,1
36,2,0,0,6,-1,0,0
50,3,1,883,6,-1,0,1
52,12,1,8251,6,-1,0,0
44,1,2,1910,6,-1,0,1
51,12,0,1649,6,-1,0,0
36,1,2,1772,6,-1,1,0
58,1,2,590,6,-1,0,0
39,5,2,0,6,-1,0,0
42,4,2,4209,6,-1,0,1
57,2,3,561,6,-1,0,0
46,3,3,2800,6,-1,0,0
53,2,3,1619,6,-1,0,0
51,4,1,2281,6,-1,0,1
43,10,1,522,6,-1,0,0
30,8,2,2551,6,-1,0,1
25,1,2,150,6,-1,0,1
40,1,2,440,6,-1,0,1
37,1,1,213,6,-1,0,0
53,2,3,0,6,-1,0,0
59,6,2,0,6,-1,1,0
55,6,2,282,6,-1,0,1
37,1,2,-97,6,-1,0,1
48,5,2,0,6,-1,0,0
44,3,2,296,6,-1,0,1
37,1,2,151,6,-1,0,1
42,1,2,1037,6,-1,0,0
37,5,2,2132,6,-1,0,0
37,7,2,125,6,-1,0,0
52,10,1,1340,6,-1,0,0
57,3,1,67,6,-1,0,0
23,5,2,2673,6,-1,0,1
44,5,2,382,6,-1,0,0
40,1,2,6536,6,-1,0,0
44,3,2,533,6,-1,0,0
59,6,1,-88,6,-1,1,1
45,2,2,0,6,-1,0,0
38,4,0,13,6,-1,0,0
48,6,2,3458,6,-1,0,0
47,8,2,0,6,-1,1,0
60,6,2,8590,6,-1,0,0
47,9,1,2946,6,-1,0,0
52,10,2,14363,6,-1,0,0
60,10,3,443,6,-1,0,0
58,8,3,853,6,-1,1,0
56,2,3,41,6,-1,0,0
32,1,2,313,6,-1,0,1
26,5,2,682,6,-1,0,1
58,6,2,219,6,-1,0,0
51,5,2,540,6,-1,0,1
57,2,2,4046,6,-1,0,0
36,1,2,0,6,-1,0,0
41,4,2,2790,6,-1,0,1
51,12,0,0,6,-1,0,0
55,6,3,1218,6,-1,0,0
42,5,2,1007,6,-1,0,0
45,1,0,419,6,-1,0,0
37,7,3,144,6,-1,0,1
57,1,1,60,6,-1,0,0
47,1,1,421,6,-1,0,1
39,3,2,681,6,-1,0,1
37,5,2,244,6,-1,0,0
39,1,1,3503,6,-1,0,0
50,2,3,15442,6,-1,0,0
37,2,3,240,6,-1,1,0
37,1,1,0,6,-1,0,0
37,8,0,983,6,-1,0,0
46,2,3,743,6,-1,0,0
47,3,2,89,6,-1,0,0
59,1,1,3587,6,-1,0,0
42,1,1,1401,6,-1,0,1
60,6,3,9397,6,-1,0,0
39,5,2,-119,6,-1,0,0
37,9,1,1648,6,-1,0,1
60,2,3,13360,6,-1,0,0
37,4,2,641,6,-1,0,1
45,10,3,2424,6,-1,0,0
37,8,2,14,6,-1,0,0
55,6,1,0,6,-1,0,0
56,2,3,982,6,-1,0,0
31,1,2,1779,6,-1,0,1
55,10,1,0,6,-1,0,0
46,4,2,849,6,-1,1,1
56,1,1,206,6,-1,0,0
28,4,2,25,6,-1,0,1
35,1,1,227,6,-1,0,0
44,5,0,67,6,-1,0,1
50,6,1,420,6,-1,0,0
42,12,0,1316,6,-1,0,0
51,3,2,1,6,-1,0,1
42,9,2,202,6,-1,0,0
42,3,2,769,6,-1,0,0
59,10,1,495,6,-1,0,0
48,2,3,2960,6,-1,0,0
57,10,1,3063,6,-1,0,0
56,6,1,842,6,-1,0,0
48,1,1,316,6,-1,0,0
59,1,0,139,6,-1,0,0
36,1,2,346,6,-1,0,1
43,1,2,318,6,-1,1,1
44,9,3,1151,6,-1,0,1
47,2,3,0,6,-1,0,0
27,2,3,703,6,-1,1,1
60,1,2,40,6,-1,0,0
59,12,1,1470,6,-1,0,0
42,10,1,0,6,-1,0,0
35,8,3,1800,6,-1,0,1
45,5,2,0,6,-1,0,0
60,6,2,4820,6,-1,0,0
38,2,3,4207,6,-1,0,0
53,9,2,1242,6,-1,0,0
37,3,2,0,6,-1,0,0
54,8,3,11464,6,-1,0,0
39,5,2,0,6,-1,0,0
45,5,2,6397,6,-1,0,1
42,4,2,2758,6,-1,0,1
50,2,0,3304,6,-1,0,0
47,1,1,0,6,-1,0,0
38,5,2,61,6,-1,1,0
42,1,2,865,6,-1,0,0
46,1,2,0,6,-1,0,1
39,1,2,3231,6,-1,0,1
56,2,1,7747,6,-1,0,0
49,1,2,787,6,-1,0,1
39,4,2,0,6,-1,0,1
61,10,0,0,6,-1,0,0
45,1,1,1227,6,-1,0,0
32,1,2,226,6,-1,0,1
53,5,1,3107,6,-1,0,0
53,10,1,104,6,-1,1,0
36,9,1,1201,6,-1,0,1
37,2,3,168,6,-1,0,1
54,10,2,1327,6,-1,0,0
58,4,0,4318,6,-1,0,0
46,1,1,5164,6,-1,0,1
49,2,3,414,6,-1,0,1
41,4,2,4320,6,-1,0,1
48,4,2,476,6,-1,0,0
47,1,2,1996,6,-1,1,0
56,10,1,1238,6,-1,1,0
41,10,2,879,6,-1,1,0
37,1,2,196,6,-1,0,1
29,1,2,185,6,-1,0,1
29,7,2,425,6,-1,1,1
48,2,1,0,6,-1,0,1
30,8,3,734,6,-1,0,1
37,3,2,255,6,-1,0,0
38,4,2,4458,6,-1,0,1
60,1,2,71,6,-1,0,0
37,8,2,351,6,-1,0,1
39,5,2,0,6,-1,0,1
55,2,3,7025,6,-1,0,0
40,1,1,743,6,-1,0,0
51,9,1,0,6,-1,0,0
33,10,2,-18,6,-1,0,1
55,1,2,660,6,-1,0,0
26,3,2,-293,6,-1,0,1
38,7,0,10855,6,-1,0,0
38,1,2,0,6,-1,0,0
36,1,1,130,6,-1,0,1
43,5,2,848,6,-1,0,0
36,12,0,1070,6,-1,0,0
48,3,0,460,6,-1,0,0
38,5,3,1222,6,-1,0,1
44,5,2,-389,6,-1,0,1
37,1,1,0,6,-1,0,1
58,1,2,0,6,-1,0,0
38,5,2,2600,6,-1,0,0
37,1,0,1795,6,-1,0,1
45,1,2,143,6,-1,0,0
46,3,2,792,6,-1,0,0
29,5,1,549,6,-1,0,1
39,4,2,15,6,-1,0,0
41,4,2,21515,6,-1,0,1
44,2,3,588,6,-1,0,1
48,5,2,220,6,-1,0,0
39,12,2,914,6,-1,0,0
48,4,2,1099,6,-1,0,0
36,4,0,1815,6,-1,0,0
44,3,2,1210,6,-1,0,0
37,4,2,637,6,-1,0,0
56,6,1,855,6,-1,0,0
39,5,2,117,6,-1,0,1
50,3,3,1044,6,-1,0,0
41,1,2,1459,6,-1,0,0
48,8,3,275,6,-1,0,0
59,10,1,500,6,-1,0,0
50,8,1,1659,6,-1,0,0
36,7,2,4579,6,-1,0,1
40,5,2,1038,6,-1,0,0
55,4,2,533,6,-1,0,0
52,2,1,0,6,-1,0,0
40,2,2,269,6,-1,0,0
50,10,2,34,6,-1,0,1
59,2,1,3694,6,-1,0,1
52,2,3,1111,6,-1,0,0
