job,education,default,balance,loan,month,ifCreatedAccount
3,3,0,257,0,6,0
6,3,0,-79,0,6,0
2,3,0,684,1,6,0
5,2,0,109,0,6,0
1,2,0,3561,0,6,0
6,2,0,-1,0,6,0
4,2,0,2768,0,6,0
1,2,0,-21,0,6,0
3,2,0,-399,0,6,0
6,1,0,-156,1,6,0
1,2,0,-755,1,6,0
5,2,0,-80,0,6,0
3,3,0,932,0,6,0
1,2,0,-304,1,6,0
4,2,0,667,0,6,0
7,1,0,712,0,6,0
1,2,0,1088,0,6,0
5,2,0,1,1,6,0
7,3,0,1907,0,6,0
4,2,0,315,0,6,0
2,3,0,-78,0,6,1
1,2,0,539,0,6,0
2,3,0,1193,0,6,0
1,2,0,213,0,6,0
4,2,0,238,1,6,0
1,2,0,336,0,6,0
11,0,0,809,0,6,0
8,2,0,2525,0,6,0
10,3,0,10,0,6,0
4,2,0,3304,0,6,0
1,1,0,98,0,6,0
3,2,0,399,0,6,0
4,2,0,-581,0,6,0
2,2,0,218,0,6,0
4,2,0,101,1,6,0
3,2,0,0,0,6,0
2,3,0,0,0,6,0
4,2,0,287,0,6,0
3,2,0,669,0,6,0
5,2,0,1050,0,6,0
3,2,0,1707,0,6,0
2,3,0,867,0,6,1
1,2,0,26,0,6,0
1,2,0,-41,0,6,0
1,1,0,117,0,6,0
2,3,0,1734,0,6,0
1,1,0,147,0,6,0
5,2,0,229,0,6,0
1,2,0,99,0,6,0
1,2,0,0,0,6,0
1,2,0,185,0,6,0
2,3,0,986,0,6,0
3,2,0,0,0,6,0
1,2,0,577,0,6,0
9,3,1,75,0,6,0
3,3,0,-111,0,6,0
3,2,0,854,0,6,0
5,2,0,798,0,6,0
5,2,0,580,0,6,0
1,1,0,2227,0,6,0
1,2,0,4731,0,6,0
3,2,0,-435,0,6,0
3,2,0,351,0,6,0
1,2,0,8558,0,6,0
4,2,0,6220,0,6,0
2,3,0,19797,0,6,0
2,3,0,1632,0,6,0
1,2,0,953,0,6,1
1,2,0,795,0,6,0
3,2,1,264,0,6,0
1,1,0,-234,1,6,0
1,2,0,80,1,6,0
2,2,0,1208,0,6,0
3,2,0,122,0,6,0
1,1,0,2715,0,6,0
4,2,0,749,0,6,0
1,2,0,1529,0,6,0
6,2,0,12917,0,6,0
2,3,0,5164,0,6,0
1,2,0,1780,0,6,0
5,2,0,-96,0,6,0
8,3,0,0,0,6,0
2,3,0,-239,0,6,0
3,2,0,381,0,6,0
6,2,0,-686,1,6,0
4,2,0,13,0,6,0
3,2,0,173,0,6,0
1,2,0,-37,1,6,0
1,1,0,1032,0,6,0
4,2,0,2040,0,6,0
4,2,0,2550,0,6,0
3,2,0,2990,0,6,0
2,3,0,60,0,6,0
1,1,0,6,0,6,0
1,2,0,443,0,6,1
3,2,0,1680,0,6,0
3,2,0,-59,1,6,0
8,2,0,2247,0,6,0
4,2,0,90,0,6,0
3,2,1,-1129,0,6,1
1,2,0,1949,0,6,0
4,0,0,358,0,6,0
3,2,0,0,0,6,0
2,3,0,1267,0,6,0
5,3,0,0,0,6,0
5,2,0,75,1,6,0
3,1,0,1375,1,6,0
1,1,0,3433,0,6,0
7,2,0,976,0,6,0
5,2,0,603,1,6,0
3,1,0,926,1,6,0
1,1,0,8263,0,6,0
5,1,0,1937,0,6,0
7,3,0,3,1,6,0
1,1,0,417,0,6,0
2,3,0,1273,0,6,0
1,2,0,98,0,6,0
1,2,0,-282,1,6,0
1,1,0,456,0,6,0
4,1,0,0,0,6,0
4,2,0,301,0,6,0
2,3,0,4543,0,6,0
5,2,0,257,0,6,0
1,2,0,35,0,6,0
5,2,0,245,0,6,0
2,3,0,21096,0,6,0
5,2,0,3019,0,6,0
1,1,0,-537,0,6,0
1,1,1,-119,0,6,0
3,2,0,-295,0,6,0
2,3,0,6525,0,6,0
1,2,0,171,0,6,0
1,1,0,-511,0,6,0
3,2,0,2610,1,6,0
9,1,0,1849,0,6,0
6,3,0,2084,0,6,0
4,2,0,471,0,6,0
3,3,0,2998,0,6,0
2,0,0,342,0,6,0
1,1,0,816,0,6,0
2,3,0,6321,0,6,0
7,1,0,277,0,6,0
3,2,0,-205,0,6,0
1,2,0,1492,0,6,0
1,2,0,475,1,6,0
2,2,0,1105,1,6,0
1,2,0,63,0,6,0
4,2,0,0,0,6,0
1,1,0,415,0,6,1
1,2,0,53,0,6,0
5,2,0,-158,0,6,0
1,2,0,-711,0,6,0
3,3,0,2617,0,6,0
10,2,0,113,0,6,0
1,2,0,-691,1,6,0
3,2,0,-887,0,6,0
1,2,0,194,0,6,0
1,1,0,2198,0,6,0
3,2,0,1170,0,6,0
1,1,0,1905,0,6,0
5,2,0,532,0,6,0
1,1,0,2635,0,6,0
5,2,0,180,1,6,0
3,2,0,4040,0,6,0
1,1,0,2,0,6,0
3,2,0,2073,0,6,0
1,2,0,0,0,6,0
8,2,0,-480,1,6,0
10,2,0,4136,0,6,0
1,2,1,-2,0,6,0
1,2,0,4,1,6,0
3,2,0,1,0,6,0
2,3,0,2387,1,6,0
1,1,0,1495,0,6,0
4,3,0,-218,0,6,0
1,2,0,-617,0,6,0
9,2,0,500,0,6,0
3,3,0,2364,0,6,0
5,2,0,456,1,6,0
1,0,0,0,0,6,0
4,1,0,68,0,6,0
2,3,0,5195,0,6,0
1,1,0,1090,0,6,0
4,2,0,673,0,6,0
8,0,0,2418,1,6,0
4,1,0,1416,0,6,0
1,1,0,828,0,6,0
6,2,0,1604,0,6,0
4,3,0,1540,0,6,0
2,3,0,0,0,6,0
4,2,0,-18,1,6,0
4,2,0,-106,0,6,0
2,3,0,1,1,6,0
1,2,0,104,0,6,0
2,0,0,498,0,6,0
1,1,0,7343,0,6,0
1,1,0,33,0,6,0
4,2,0,3496,0,6,0
1,1,0,592,0,6,0
9,2,1,1108,1,6,0
1,2,0,-292,0,6,0
3,2,0,1708,0,6,0
1,1,0,235,0,6,0
1,0,0,-1050,0,6,0
4,2,0,2398,0,6,0
3,3,0,5234,0,6,0
1,2,0,954,0,6,0
11,3,0,3404,0,6,0
1,2,0,27,0,6,0
1,2,0,6285,0,6,0
1,1,0,355,0,6,0
8,2,0,0,1,6,0
1,2,0,4309,0,6,0
2,3,0,696,0,6,0
5,2,0,-718,0,6,0
1,1,0,-854,0,6,0
2,2,0,12282,0,6,0
2,2,0,0,0,6,0
1,2,1,-575,0,6,0
2,1,0,13,0,6,0
4,2,0,6445,0,6,0
9,2,0,1960,0,6,1
1,2,0,130,0,6,0
3,2,0,930,0,6,0
1,2,0,5149,0,6,0
1,2,0,260,0,6,1
2,3,1,-411,0,6,1
5,2,0,342,0,6,0
2,3,0,2529,0,6,0
5,3,0,412,0,6,0
3,2,0,11615,0,6,0
4,2,0,-165,0,6,0
2,3,0,3139,0,6,0
3,2,0,674,1,6,0
1,1,0,-360,0,6,0
5,1,0,43,0,6,0
8,2,0,265,1,6,0
4,2,0,-121,0,6,0
5,2,0,344,0,6,0
4,2,0,2423,0,6,0
3,2,0,1186,0,6,0
4,2,0,7634,1,6,0
2,3,0,0,0,6,0
1,2,0,-446,0,6,0
1,2,0,277,0,6,0
1,2,0,648,0,6,0
4,2,0,-1193,1,6,0
2,3,0,107,0,6,0
5,2,0,468,1,6,0
1,1,0,-872,1,6,0
5,2,0,1695,0,6,0
3,2,0,-292,1,6,0
1,1,0,196,1,6,0
3,3,0,914,0,6,0
4,2,0,734,0,6,0
4,2,0,120,0,6,0
2,3,0,1125,0,6,0
3,3,0,1166,0,6,0
1,2,0,13683,0,6,0
5,2,1,-790,0,6,0
3,2,0,231,0,6,0
4,2,0,3809,0,6,0
2,3,0,255,1,6,0
5,2,0,34,1,6,0
3,2,0,1279,0,6,1
2,3,1,-562,0,6,0
4,2,1,-938,0,6,0
3,3,0,2893,0,6,0
1,1,0,-120,0,6,0
1,2,0,-256,0,6,0
9,2,0,-306,0,6,0
3,0,0,344,0,6,0
3,2,0,1772,0,6,0
9,2,0,86,1,6,1
5,2,0,92,0,6,0
1,2,0,2096,0,6,0
2,3,0,1355,0,6,0
3,2,0,418,0,6,0
4,2,0,457,0,6,0
4,2,0,1323,0,6,0
2,3,0,450,0,6,0
4,2,0,317,0,6,0
1,0,0,1545,0,6,0
1,1,1,-589,0,6,0
3,2,0,3070,0,6,0
1,2,0,446,0,6,0
1,2,0,-475,0,6,0
9,2,0,2062,0,6,0
4,3,0,407,0,6,0
5,2,0,646,0,6,0
4,2,0,182,0,6,0
1,2,0,0,1,6,0
3,2,0,-129,0,6,0
3,1,0,1761,0,6,0
5,2,0,227,1,6,0
3,2,0,463,0,6,0
2,3,0,0,0,6,0
1,2,0,948,0,6,0
10,1,0,191,0,6,0
1,1,0,187,0,6,0
5,2,0,3689,0,6,0
3,3,0,743,0,6,0
2,3,0,575,0,6,0
1,2,0,-605,1,6,0
9,2,0,0,0,6,0
1,1,0,2068,0,6,0
7,2,0,2812,0,6,0
3,2,0,-154,0,6,0
2,3,0,1854,1,6,0
4,2,0,776,0,6,0
3,2,0,4466,0,6,0
2,3,0,9326,0,6,0
4,2,0,220,0,6,0
1,1,0,596,0,6,0
3,2,0,12926,0,6,0
5,2,0,2877,0,6,0
1,1,0,-127,0,6,0
6,2,0,3909,0,6,0
1,2,0,784,1,6,0
2,3,0,1221,0,6,0
2,3,0,1449,0,6,0
1,1,0,1534,0,6,0
7,3,0,1510,0,6,0
7,2,1,-754,1,6,1
5,2,0,1309,0,6,0
1,2,0,205,0,6,0
8,2,0,3862,0,6,0
4,2,0,873,1,6,0
1,1,0,358,0,6,0
8,2,0,2869,0,6,0
2,3,0,1669,0,6,0
1,2,0,13,0,6,0
6,1,0,0,0,6,0
8,2,0,1734,0,6,0
2,3,0,0,0,6,0
6,2,0,1734,0,6,0
1,2,0,3813,0,6,0
3,2,0,497,0,6,0
5,2,0,823,0,6,0
1,2,0,769,0,6,0
8,2,0,0,0,6,1
1,2,0,67,0,6,0
1,2,1,-399,1,6,0
5,1,0,943,0,6,0
7,1,0,435,1,6,0
1,2,0,412,0,6,0
2,3,0,-630,1,6,0
1,0,0,6141,0,6,0
1,2,0,572,0,6,0
1,1,0,907,0,6,0
1,2,0,1073,0,6,0
5,2,0,334,0,6,0
3,2,0,471,0,6,0
1,2,0,16402,0,6,0
5,2,0,4408,0,6,0
6,2,0,519,0,6,0
9,2,0,270,0,6,0
1,1,0,746,1,6,0
5,2,0,-269,0,6,0
2,3,0,218,0,6,0
2,3,0,12686,0,6,0
1,1,0,572,1,6,0
3,2,0,27,0,6,0
5,2,0,0,0,6,0
4,2,0,-366,1,6,0
2,3,0,4788,0,6,0
1,2,0,-581,0,6,0
1,1,0,346,0,6,0
1,2,0,1311,0,6,0
4,2,0,725,0,6,0
2,2,0,178,0,6,1
2,3,0,2186,0,6,0
2,3,0,974,0,6,0
4,2,0,1588,0,6,0
5,2,0,1464,0,6,0
1,2,0,931,0,6,0
2,3,0,149,0,6,0
1,2,0,11,0,6,0
3,2,0,466,0,6,0
2,3,0,234,0,6,0
1,2,0,243,0,6,0
2,2,0,-107,0,6,0
2,3,0,618,0,6,0
5,2,0,6531,0,6,0
2,3,0,202,0,6,0
5,2,0,0,1,6,0
4,2,0,527,0,6,0
1,1,0,1698,1,6,0
4,2,0,2104,0,6,0
3,3,1,859,0,6,0
3,2,0,1021,0,6,0
4,2,0,691,0,6,0
4,1,0,-263,0,6,0
5,2,0,498,0,6,0
4,3,0,1588,0,6,0
1,2,0,35,0,6,0
2,2,0,341,0,6,0
4,2,0,66,0,6,0
7,2,0,1291,0,6,0
1,2,0,1780,1,6,0
3,3,0,1762,0,6,0
5,2,0,167,0,6,0
4,2,0,0,0,6,0
5,2,0,278,0,6,1
1,2,0,818,0,6,0
4,2,0,277,0,6,0
2,3,0,-478,0,6,0
1,2,0,-221,1,6,0
1,2,0,269,0,6,0
8,0,0,4736,0,6,0
2,3,0,1373,0,6,0
2,3,0,3456,0,6,0
1,2,0,47,0,6,0
1,2,0,217,0,6,0
3,3,0,2188,0,6,0
2,3,0,17964,0,6,0
5,2,0,3110,0,6,0
1,2,0,855,0,6,0
2,3,0,1820,1,6,0
1,2,0,-42,1,6,0
7,3,0,1132,0,6,0
5,2,0,76,0,6,0
8,3,0,512,1,6,0
1,2,0,7858,0,6,0
8,3,0,2589,0,6,0
2,3,0,340,0,6,0
8,3,0,-63,0,6,0
1,1,0,147,0,6,0
4,2,0,429,1,6,0
5,2,0,3778,0,6,0
3,2,0,-80,1,6,0
1,0,0,56,0,6,0
10,2,0,243,0,6,0
5,1,0,-93,0,6,0
1,2,0,203,0,6,0
1,0,0,431,0,6,0
3,3,0,27733,0,6,0
5,2,0,3575,0,6,0
5,2,0,-437,0,6,0
5,2,0,124,0,6,0
5,2,0,425,0,6,1
1,1,0,919,0,6,0
2,3,0,1602,0,6,0
1,2,0,478,0,6,0
3,3,0,-488,0,6,0
2,1,0,168,0,6,1
8,3,0,0,0,6,0
3,2,0,258,0,6,0
1,1,0,25,0,6,0
8,3,0,208,0,6,0
1,2,0,-100,0,6,0
1,2,1,-36,0,6,1
5,2,0,-1621,1,6,0
1,1,0,126,0,6,1
1,1,0,0,0,6,0
3,2,0,8938,0,6,0
2,3,0,7845,0,6,0
1,1,0,765,0,6,0
5,2,0,1325,0,6,0
2,3,0,1476,1,6,0
4,2,0,399,1,6,0
2,3,0,-24,1,6,0
5,2,0,146,1,6,0
1,2,0,0,0,6,0
1,1,0,0,0,6,0
1,2,0,60,0,6,0
5,2,0,559,1,6,0
3,3,0,692,0,6,0
4,2,0,0,1,6,0
1,2,0,17891,0,6,0
1,1,0,459,1,6,0
2,3,0,156,0,6,0
9,0,0,170,0,6,0
1,2,0,6010,0,6,0
1,2,0,-306,0,6,0
2,3,0,461,0,6,0
4,2,0,1078,0,6,0
2,3,0,912,0,6,0
5,2,0,895,0,6,0
2,2,0,21,0,6,0
2,3,0,3844,0,6,0
7,2,0,0,0,6,0
1,2,0,-6,0,6,0
1,1,0,1066,0,6,0
4,2,0,788,0,6,0
2,3,0,0,0,6,0
5,2,0,-224,1,6,0
1,2,1,-207,0,6,0
1,1,0,0,0,6,0
4,2,0,4630,0,6,0
3,2,0,910,0,6,0
2,3,0,1845,0,6,0
1,1,0,2195,0,6,0
1,0,0,705,0,6,0
2,3,0,661,0,6,0
4,0,0,2236,0,6,0
4,2,0,295,0,6,0
1,2,1,-18,0,6,0
2,2,0,1623,0,6,0
1,1,0,246,0,6,0
3,2,1,-298,0,6,0
1,1,0,3131,0,6,0
2,3,0,437,0,6,0
2,3,0,980,0,6,0
1,1,0,576,1,6,0
4,2,0,1254,0,6,0
6,1,0,296,1,6,0
1,1,0,2472,0,6,0
4,2,0,678,0,6,0
5,1,0,1893,0,6,1
1,1,0,0,1,6,0
4,2,0,-547,0,6,0
1,1,0,766,0,6,0
5,1,0,711,0,6,0
3,2,0,544,1,6,0
2,3,0,27359,0,6,0
4,1,0,976,0,6,0
3,0,0,-205,0,6,0
1,1,0,194,1,6,0
3,3,0,256,0,6,0
4,2,0,70,0,6,0
5,1,0,302,0,6,0
1,1,0,1017,0,6,0
5,2,0,3638,1,6,0
6,1,0,-171,0,6,0
9,2,0,2251,0,6,0
2,3,0,0,0,6,0
4,2,0,-87,0,6,1
4,2,0,548,0,6,0
4,2,0,1582,0,6,0
1,2,0,284,1,6,0
1,0,0,10,0,6,0
3,3,0,432,1,6,0
2,3,0,-205,0,6,0
5,2,0,2796,0,6,0
1,1,0,2958,0,6,0
3,2,0,205,0,6,0
1,2,0,5611,0,6,0
4,2,0,1345,0,6,0
6,0,0,316,0,6,0
2,3,0,0,1,6,0
4,2,0,2201,0,6,0
1,2,0,90,0,6,0
1,1,0,635,0,6,0
2,3,0,50,0,6,0
4,2,0,46,0,6,0
3,2,0,1044,0,6,0
1,2,0,750,0,6,0
1,2,0,4084,0,6,0
3,3,0,147,0,6,0
2,3,0,298,0,6,0
4,0,0,2083,0,6,0
8,2,0,183,0,6,0
2,3,0,256,0,6,0
12,2,1,-208,0,6,0
1,1,0,1002,0,6,0
1,2,0,228,0,6,0
5,2,0,-574,0,6,0
1,2,0,277,0,6,0
5,2,0,1430,0,6,0
7,3,0,3931,0,6,0
5,2,0,43,0,6,0
3,2,0,3,0,6,0
2,3,0,131,0,6,0
2,3,0,2399,0,6,0
4,1,0,207,0,6,0
1,2,0,6290,0,6,0
5,1,0,654,0,6,0
2,3,0,-409,0,6,0
1,1,0,387,1,6,0
1,1,0,2615,0,6,0
4,2,0,3043,0,6,0
1,1,0,60,0,6,0
11,2,0,298,0,6,0
3,2,0,3,1,6,0
1,2,0,-409,0,6,0
2,3,0,224,0,6,0
3,2,0,3107,0,6,0
1,2,0,1802,0,6,0
1,1,0,303,0,6,0
3,3,0,321,0,6,0
3,3,0,11222,0,6,0
4,3,0,4737,0,6,0
9,2,1,-505,0,6,0
1,2,0,1958,0,6,0
4,1,0,-335,0,6,0
1,1,0,8627,0,6,0
3,3,0,6281,0,6,1
4,2,0,437,1,6,0
2,3,0,982,0,6,0
2,0,0,1128,0,6,0
3,2,0,7503,0,6,0
4,2,0,-461,1,6,0
5,2,0,895,1,6,0
3,0,0,-1136,1,6,0
4,2,0,400,0,6,0
3,2,0,1003,0,6,0
1,1,0,1938,0,6,0
5,2,0,-527,1,6,0
2,2,0,644,0,6,1
2,3,0,1165,0,6,0
1,2,0,-92,0,6,0
4,3,0,342,0,6,0
2,3,0,1611,0,6,0
3,2,0,0,0,6,0
3,2,0,10787,0,6,0
5,2,0,308,0,6,0
5,2,0,39,0,6,0
5,2,0,258,0,6,0
4,2,0,336,0,6,0
3,0,0,454,0,6,0
1,1,0,-347,1,6,0
1,2,0,-389,1,6,1
1,1,0,160,0,6,0
3,2,0,369,0,6,0
2,3,0,529,0,6,0
1,1,0,924,0,6,0
4,2,0,2002,0,6,0
1,1,0,215,0,6,0
3,2,0,365,0,6,0
2,3,0,344,1,6,0
1,2,0,136,0,6,0
4,2,0,-22,0,6,0
3,3,0,0,0,6,0
5,2,0,450,0,6,0
4,2,0,377,0,6,1
1,2,0,76,0,6,1
5,2,0,780,0,6,0
1,2,0,1065,1,6,0
5,1,0,7982,0,6,0
4,2,0,943,0,6,0
1,2,1,0,0,6,0
6,2,0,284,1,6,0
3,2,0,1446,0,6,0
11,2,0,4409,0,6,0
5,2,0,-565,0,6,0
5,2,0,-271,0,6,1
6,1,0,1664,0,6,0
5,2,0,-1202,0,6,0
4,2,0,-625,0,6,0
2,3,0,1566,0,6,0
1,1,0,5839,0,6,1
5,2,0,-211,0,6,0
4,2,0,-309,1,6,0
2,3,0,5057,0,6,0
4,3,0,4,0,6,0
2,3,0,4013,0,6,0
4,2,0,708,0,6,0
2,2,0,137,0,6,0
4,2,0,-12,0,6,0
1,2,0,1386,1,6,0
4,2,0,4144,0,6,0
5,2,0,-285,1,6,0
2,3,0,3611,0,6,0
3,2,0,2019,0,6,0
1,1,0,145,0,6,0
5,2,0,556,1,6,0
1,2,0,0,0,6,0
1,2,1,-59,1,6,0
3,2,0,-276,0,6,0
1,2,0,587,0,6,0
5,2,0,773,1,6,0
1,2,0,6196,0,6,0
1,2,0,296,0,6,0
1,0,0,477,0,6,0
8,2,0,2008,0,6,0
2,3,0,648,1,6,0
1,2,0,330,0,6,0
1,2,0,492,0,6,1
11,2,0,111,0,6,0
1,2,0,-173,0,6,0
1,2,0,-132,0,6,0
5,2,0,966,0,6,0
4,2,0,262,0,6,0
1,2,0,353,0,6,0
1,2,0,476,0,6,0
2,3,0,493,0,6,0
4,2,0,76,0,6,0
4,2,1,-242,0,6,0
1,2,0,-37,0,6,0
1,2,0,355,0,6,0
1,1,1,-426,0,6,0
1,2,0,578,1,6,0
3,2,0,0,0,6,0
3,2,0,425,0,6,0
5,2,0,2385,0,6,0
1,2,0,2,0,6,0
1,2,0,509,1,6,0
1,1,0,4281,0,6,0
7,2,0,467,1,6,0
4,2,0,581,1,6,0
11,2,0,2726,0,6,0
2,3,0,99,0,6,1
3,2,0,1103,0,6,0
9,2,0,559,0,6,0
5,2,0,3756,0,6,0
2,3,0,907,0,6,0
1,2,0,-335,1,6,0
2,3,1,-713,0,6,1
4,2,0,967,0,6,0
2,3,0,191,0,6,0
3,2,0,-306,0,6,0
5,2,0,32,0,6,1
1,2,0,-8,1,6,0
1,2,0,117,0,6,0
10,2,0,387,0,6,0
5,1,0,-553,0,6,0
4,2,0,1634,0,6,0
4,2,0,-45,0,6,0
12,1,0,13052,0,6,0
8,1,0,5380,0,6,0
5,2,0,-341,0,6,0
3,3,0,88,0,6,0
7,3,0,543,1,6,1
3,2,0,253,0,6,0
1,1,0,403,0,6,1
1,2,0,1143,0,6,0
8,3,0,0,0,6,0
1,1,0,178,0,6,0
5,2,0,0,0,6,0
12,1,0,433,0,6,0
3,3,0,0,0,6,0
4,2,0,-247,1,6,0
2,1,0,-226,0,6,0
3,2,0,273,0,6,0
1,1,0,881,0,6,0
5,2,0,43,0,6,0
3,3,0,606,0,6,0
5,2,0,0,0,6,0
2,3,0,635,0,6,0
1,3,0,2330,0,6,0
1,1,0,295,0,6,0
5,2,0,-141,0,6,0
7,3,1,-1083,0,6,0
1,1,0,300,0,6,0
2,3,0,17036,0,6,0
9,3,0,1010,0,6,0
3,2,0,1616,1,6,0
2,3,0,4594,0,6,0
10,1,0,5278,0,6,0
4,1,0,355,1,6,0
2,3,0,1808,0,6,0
1,2,0,2514,0,6,0
1,1,0,220,0,6,0
1,1,0,25,0,6,0
1,1,1,-303,1,6,0
5,3,0,0,0,6,0
1,2,0,1232,0,6,0
5,2,0,128,1,6,0
1,2,1,-82,0,6,0
3,2,0,681,0,6,0
11,2,0,-147,0,6,0
1,1,0,554,0,6,0
2,2,0,362,0,6,0
1,2,0,510,0,6,0
1,2,0,406,0,6,0
1,2,0,518,0,6,0
5,2,0,241,1,6,0
2,3,0,-227,0,6,0
5,2,0,579,0,6,0
1,1,0,138,0,6,0
4,2,0,130,0,6,0
1,1,0,391,0,6,0
4,2,0,201,0,6,0
1,2,0,373,0,6,0
1,2,0,419,0,6,1
9,2,0,655,0,6,0
8,2,0,-165,1,6,0
5,2,0,447,1,6,0
4,2,1,-489,0,6,0
4,2,0,437,0,6,1
1,1,0,296,0,6,0
1,2,0,-507,1,6,0
9,2,0,1354,0,6,0
1,1,0,950,0,6,0
1,2,0,568,0,6,0
2,3,0,160,0,6,0
9,2,0,306,0,6,0
1,2,0,1103,0,6,0
1,2,0,6,0,6,0
1,1,0,162,0,6,0
1,1,0,2892,0,6,0
2,3,0,-380,0,6,0
1,2,0,880,1,6,0
3,2,0,4787,0,6,0
2,2,0,4096,0,6,0
5,2,0,248,0,6,0
1,2,0,312,0,6,0
1,2,0,273,0,6,0
1,2,0,311,0,6,0
4,2,0,-172,1,6,0
1,1,0,3342,0,6,0
5,2,0,113,0,6,0
5,2,0,-97,0,6,0
4,2,0,454,0,6,0
3,3,0,1118,0,6,0
4,2,0,3423,1,6,0
4,2,0,710,1,6,0
1,0,0,226,0,6,0
1,2,0,203,0,6,0
5,2,0,717,0,6,0
1,2,0,138,0,6,0
4,2,0,217,0,6,0
1,1,0,934,0,6,0
1,2,0,2671,1,6,0
5,2,0,500,0,6,0
1,1,0,42,0,6,0
11,2,0,200,0,6,0
5,2,0,1450,0,6,0
2,3,0,1014,0,6,0
1,2,0,735,0,6,0
1,0,0,356,0,6,0
1,2,0,2957,0,6,0
1,1,0,250,0,6,0
1,1,0,266,0,6,0
4,2,0,1577,0,6,0
1,1,0,0,0,6,0
1,2,0,36,0,6,0
2,3,0,68,0,6,0
1,1,0,0,0,6,0
4,2,0,1049,1,6,0
1,0,0,553,0,6,0
5,2,0,0,0,6,0
1,1,0,1790,0,6,0
1,1,0,104,0,6,0
1,2,0,127,1,6,0
5,2,0,1913,0,6,0
2,3,0,933,0,6,0
5,2,0,201,0,6,0
8,1,0,759,0,6,0
9,2,0,244,0,6,0
1,2,0,87,0,6,0
1,2,0,-167,0,6,0
3,2,0,625,0,6,0
1,2,0,-159,0,6,0
2,3,0,350,0,6,0
1,2,0,255,0,6,0
5,2,0,-74,0,6,0
2,3,0,944,1,6,0
4,2,0,705,0,6,0
1,2,0,720,0,6,0
2,3,0,941,0,6,0
7,3,1,0,1,6,0
4,2,0,531,0,6,0
2,3,0,7454,0,6,0
3,2,0,62,1,6,0
12,3,0,0,0,6,0
7,3,0,182,1,6,0
10,1,0,0,0,6,0
2,3,0,5,0,6,0
4,2,0,135,0,6,0
6,1,0,0,0,6,0
2,3,0,356,0,6,0
3,1,0,314,1,6,0
4,2,0,395,0,6,0
6,2,0,1630,0,6,0
1,1,0,-491,1,6,0
9,1,0,705,0,6,1
1,2,0,344,0,6,0
5,2,0,198,1,6,0
3,2,0,9121,0,6,0
1,1,1,11,1,6,0
1,0,0,1944,0,6,0
4,2,0,835,0,6,0
9,1,0,882,0,6,0
8,3,1,-250,0,6,0
1,2,0,1240,0,6,0
10,1,0,1903,0,6,0
2,3,0,119,0,6,0
8,3,0,0,0,6,0
4,2,0,0,0,6,0
1,2,0,0,1,6,0
2,1,0,1365,0,6,0
1,2,0,-3,1,6,0
2,2,0,1574,0,6,0
7,2,0,153,0,6,0
4,2,0,848,0,6,0
6,2,0,56,0,6,0
3,2,1,325,1,6,0
2,3,0,-222,0,6,0
3,2,0,261,1,6,0
4,2,0,0,0,6,0
3,2,0,488,0,6,0
12,0,0,3940,0,6,0
8,3,0,9824,0,6,0
1,1,0,257,0,6,0
2,3,0,-640,1,6,0
2,0,0,0,0,6,0
3,1,0,883,0,6,0
12,1,0,8251,0,6,0
1,2,0,1910,0,6,0
12,0,0,1649,0,6,0
1,2,0,1772,0,6,1
1,2,0,590,1,6,0
5,2,0,0,0,6,0
4,2,0,4209,0,6,0
2,3,0,561,0,6,0
3,3,0,2800,0,6,0
2,3,0,1619,0,6,0
4,1,0,2281,1,6,0
10,1,0,522,0,6,0
8,2,0,2551,0,6,0
1,2,0,150,0,6,0
1,2,0,440,0,6,0
1,1,0,213,1,6,0
2,3,1,0,1,6,0
6,2,0,0,0,6,1
6,2,0,282,0,6,0
1,2,0,-97,0,6,0
5,2,0,0,0,6,0
3,2,0,296,1,6,0
1,2,0,151,0,6,0
1,2,0,1037,0,6,0
5,2,0,2132,0,6,0
7,2,0,125,0,6,0
10,1,0,1340,0,6,0
3,1,0,67,0,6,0
5,2,0,2673,0,6,0
5,2,0,382,0,6,0
1,2,0,6536,0,6,0
3,2,0,533,0,6,0
6,1,0,-88,0,6,1
2,2,0,0,0,6,0
4,0,0,13,0,6,0
6,2,0,3458,0,6,0
8,2,0,0,0,6,1
6,2,0,8590,0,6,0
9,1,0,2946,0,6,0
10,2,0,14363,0,6,0
10,3,0,443,0,6,0
8,3,0,853,0,6,1
2,3,0,41,0,6,0
1,2,0,313,1,6,0
5,2,0,682,1,6,0
6,2,0,219,0,6,0
5,2,0,540,0,6,0
2,2,0,4046,1,6,0
1,2,0,0,0,6,0
4,2,0,2790,0,6,0
12,0,0,0,0,6,0
6,3,0,1218,1,6,0
5,2,0,1007,0,6,0
1,0,0,419,0,6,0
7,3,0,144,0,6,0
1,1,0,60,0,6,0
1,1,0,421,1,6,0
3,2,0,681,0,6,0
5,2,0,244,0,6,0
1,1,0,3503,0,6,0
2,3,0,15442,0,6,0
2,3,0,240,0,6,1
1,1,0,0,0,6,0
8,0,0,983,1,6,0
2,3,0,743,0,6,0
3,2,0,89,0,6,0
1,1,0,3587,1,6,0
1,1,0,1401,0,6,0
6,3,0,9397,0,6,0
5,2,0,-119,1,6,0
9,1,0,1648,0,6,0
2,3,0,13360,1,6,0
4,2,0,641,0,6,0
10,3,0,2424,0,6,0
8,2,0,14,0,6,0
6,1,0,0,0,6,0
2,3,0,982,0,6,0
